filename,label,R,G,B,L,A,B_lab,status
white (112).jpg,White,225,170,155,190,146,144,ok
white (113).jpg,White,213,175,150,189,138,146,ok
white (114).jpg,White,227,189,166,202,138,145,ok
white (115).jpg,White,214,164,150,183,144,142,ok
white (116).jpg,White,227,183,154,198,140,149,ok
white (117).jpg,White,224,177,159,194,143,144,ok
white (118).jpg,White,225,190,167,203,137,144,ok
white (119).jpg,White,226,179,173,196,144,138,ok
white (12).jpg,White,228,184,169,200,142,142,ok
white (120).jpg,White,221,150,137,175,153,146,ok
white (121).jpg,White,218,192,172,203,134,141,ok
white (122).jpg,White,213,173,144,188,138,148,ok
white (123).jpg,White,216,174,156,190,141,143,ok
white (124).jpg,White,223,169,144,188,144,149,ok
white (125).jpg,White,219,181,147,195,137,151,ok
white (13).jpg,White,229,187,169,202,140,143,ok
white (14).jpg,White,225,171,154,190,145,144,ok
white (15).jpg,White,238,208,183,218,135,144,ok
white (16).jpg,White,218,167,136,185,143,151,ok
white (17).jpg,White,243,202,182,215,140,143,ok
white (18).jpg,White,235,192,167,206,140,146,ok
white (19).jpg,White,224,197,189,208,136,135,ok
white (2).jpg,White,225,209,201,217,132,134,ok
white (20).jpg,White,237,196,159,209,137,152,ok
white (21).jpg,White,221,184,154,197,137,148,ok
white (22).jpg,White,222,177,162,194,142,142,ok
white (23).jpg,White,222,201,194,211,134,134,ok
white (24).jpg,White,227,193,184,206,139,137,ok
white (25).jpg,White,232,204,166,213,132,151,ok
white (26).jpg,White,182,140,123,158,141,143,ok
white (27).jpg,White,222,203,180,211,131,142,ok
white (28).jpg,White,219,171,158,189,144,141,ok
white (29).jpg,White,220,176,146,191,140,149,ok
white (3).jpg,White,227,190,175,204,139,140,ok
white (30).jpg,White,202,172,162,186,137,137,ok
white (31).jpg,White,240,212,206,222,137,135,ok
white (32).jpg,White,224,208,201,216,132,133,ok
white (33).jpg,White,214,174,149,189,139,146,ok
white (34).jpg,White,237,197,175,210,139,144,ok
white (35).jpg,White,240,180,130,198,144,162,ok
white (36).jpg,White,214,172,152,188,140,144,ok
white (37).jpg,White,242,192,172,208,143,145,ok
white (38).jpg,White,235,200,188,212,138,139,ok
white (39).jpg,White,216,194,182,204,134,137,ok
white (4).jpg,White,228,191,174,204,139,142,ok
white (40).jpg,White,237,182,141,199,143,157,ok
white (41).jpg,White,237,204,190,215,137,139,ok
white (42).jpg,White,222,168,144,187,145,148,ok
white (43).jpg,White,223,169,152,188,145,144,ok
white (44).jpg,White,208,183,177,195,136,134,ok
white (45).jpg,White,223,166,152,186,147,143,ok
white (46).jpg,White,209,169,151,185,140,143,ok
white (47).jpg,White,231,198,185,210,138,139,ok
white (48).jpg,White,232,197,170,209,136,146,ok
white (49).jpg,White,213,179,151,192,136,147,ok
white (5).jpg,White,236,192,171,207,141,145,ok
white (50).jpg,White,215,178,177,193,141,134,ok
white (51).jpg,White,221,169,144,187,144,148,ok
white (52).jpg,White,236,195,172,209,139,145,ok
white (53).jpg,White,216,193,183,203,134,136,ok
white (54).jpg,White,226,194,166,205,135,146,ok
white (55).jpg,White,214,187,177,199,136,137,ok
white (56).jpg,White,217,184,177,198,139,136,ok
white (57).jpg,White,223,192,150,203,133,153,ok
white (58).jpg,White,236,197,180,210,139,142,ok
white (59).jpg,White,221,171,145,189,143,148,ok
white (6).jpg,White,219,171,136,188,141,153,ok
white (60).jpg,White,185,162,142,174,133,141,ok
white (61).jpg,White,229,187,168,202,140,143,ok
white (62).jpg,White,235,193,170,207,140,145,ok
white (63).jpg,White,236,188,167,204,142,145,ok
white (64).jpg,White,219,193,186,204,136,135,ok
white (65).jpg,White,232,179,150,197,143,150,ok
white (66).jpg,White,234,200,189,212,138,138,ok
white (67).jpg,White,220,183,167,197,139,141,ok
white (68).jpg,White,222,169,143,187,144,149,ok
white (69).jpg,White,203,177,159,189,134,141,ok
white (7).jpg,White,226,194,186,207,138,136,ok
white (70).jpg,White,225,185,158,199,138,147,ok
white (71).jpg,White,229,190,181,204,140,138,ok
white (72).jpg,White,222,177,165,194,143,140,ok
white (73).jpg,White,228,208,191,216,132,139,ok
white (74).jpg,White,237,196,169,209,139,147,ok
white (75).jpg,White,221,155,122,178,149,155,ok
white (76).jpg,White,240,202,150,213,134,159,ok
white (77).jpg,White,221,178,165,194,142,140,ok
white (78).jpg,White,227,184,158,199,140,147,ok
white (79).jpg,White,242,207,175,218,136,148,ok
white (8).jpg,White,197,163,155,178,139,137,ok
white (80).jpg,White,210,192,183,201,133,135,ok
white (81).jpg,White,208,169,150,184,140,143,ok
white (82).jpg,White,236,209,178,218,133,147,ok
white (83).jpg,White,208,178,171,191,138,136,ok
white (84).jpg,White,182,153,145,167,137,136,ok
white (85).jpg,White,226,177,157,194,143,145,ok
white (86).jpg,White,225,183,165,198,141,143,ok
white (87).jpg,White,222,179,153,194,140,147,ok
white (88).jpg,White,208,188,185,199,135,132,ok
white (89).jpg,White,205,187,182,197,133,133,ok
white (9).jpg,White,220,183,169,197,139,140,ok
white (90).jpg,White,219,199,176,207,131,142,ok
white (91).jpg,White,211,183,164,195,135,141,ok
white (92).jpg,White,219,183,152,196,137,149,ok
white (93).jpg,White,213,175,152,190,138,145,ok
white (94).jpg,White,210,168,157,185,142,140,ok
white (95).jpg,White,218,191,181,202,136,137,ok
white (96).jpg,White,200,156,139,173,142,143,ok
white (97).jpg,White,204,171,148,185,137,144,ok
white (98).jpg,White,214,195,180,204,132,138,ok
white (99).jpg,White,237,185,166,202,144,145,ok
